IDENTITY_ID,TARGET_FLAG,OB_VC_Actv_Days,IB_VC_Actv_Days,GPRS_Actv_Days,OB_SMS_Actv_Days,IB_SMS_Actv_Days,RECH_Actv_Days,RECH_AMT,GPRS_REV,GPRS_SUB_REV,GPRS_FLAG,RECH_FLAG,GPRS_VOL_MB,Tech_Awareness,NW Experience,Sites_Perc,Target_SUB_Perc,Target_Conv_Perc
10213,0,20,25,30,29,28,4,750,8.25,0,1,1,5437.6,1,0.98,0.85,0.0756,0.0531
10214,1,3,24,2,0,5,3,90,13.438,2,1,1,114.2,1,0.97,0.96,0.0809,0.0286
10215,1,3,14,0,7,12,3,130,0,0,0,1,0,0,0.99,0.23,0.0269,0.0265
10216,1,15,18,0,0,1,3,150,0,0,0,1,0,0,0.96,0.9,0.0705,0.0186
10217,0,3,6,30,2,10,2,60,1.35,13.54,1,1,126.9,0,1,0.41,0.0154,0.0492
10218,1,8,8,0,0,1,2,100,0,0,0,1,0,0,1,0.41,0.0407,0.0211
10219,0,22,24,30,26,27,20,3150,43.625,682,1,1,10050.1,1,0.92,0.85,0.0756,0.0531
10220,0,18,30,21,0,0,3,430,2.7,0,1,1,3359.2,1,0.95,0.77,0.0631,0.0179
10221,1,8,11,1,1,1,2,100,0,0,1,1,0,0,0.86,0.85,0.0756,0.0531
10222,1,20,27,0,28,30,1,100,0,0,0,1,0,0,0.96,0.46,0.0435,0.0131
10223,0,23,17,2,0,8,8,310,0,0,1,1,0.2,0,0.98,0.46,0.0427,0.0026
10224,0,30,29,22,28,30,3,1230,0,0,1,1,1014.2,1,0.98,0.68,0.0645,0.0304
10225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.0293,0.006
10226,0,14,12,13,4,1,9,655,24.3,0,1,1,0.2,0,0.93,0.12,0.0004,0.072
10227,0,13,20,1,18,18,3,150,0,0,1,1,0.1,0,1,0.48,0.0586,-0.0088
10228,0,8,15,5,0,2,1,100,0,0,1,1,73.8,0,0.95,0.9,0.0705,0.0186
10229,1,0,8,11,4,1,1,50,20.666,3.01,1,1,5030.2,1,0,0.92,0.0915,0.0083
10230,0,13,18,6,5,7,4,210,11.009,7,1,1,187.6,0,0.99,0.23,0.0269,0.0265
10231,1,16,19,0,0,8,4,180,0,0,0,1,0,0,0.99,0.12,0.0004,0.072
10232,0,16,28,24,0,1,2,380,4.505,0,1,1,5759.3,1,0.94,0.92,0.0997,0.0498
10233,0,24,29,1,2,6,7,400,1.35,0,1,1,0,0,1,0.96,0.0849,0.0671
10234,0,9,25,16,4,2,4,614,25.134,410,1,1,6297.1,1,0.98,0.92,0.0643,0.0382
10235,1,1,13,0,0,7,1,45,0,0,0,1,0,0,0.97,0.46,0.0445,-0.0081
10236,0,12,23,8,0,3,6,525,90.764,200,1,1,1620.5,1,0.99,0.79,0.0466,0.0136
10237,1,28,28,30,20,28,7,1400,0,0,1,1,10009.7,1,0.96,0.97,0.0886,0.0408
10238,1,4,24,0,0,21,0,0,0,0,0,0,0,0,1,0.9,0.0901,0.1266
10239,0,3,9,4,0,1,1,100,17.263,36,1,1,113.7,0,0.97,0.92,0.0643,0.0382
10240,1,26,11,0,2,16,3,140,0,0,0,1,0,0,0.93,0.57,0.0551,0.0189
10241,1,30,25,1,1,22,9,810,62.1,0,1,1,7.9,0,0.97,0.92,0.0915,0.0083
10242,0,0,3,29,0,3,4,120,25.201,77.03,1,1,3772.6,1,1,0.73,0.0523,0.0245
10243,1,0,11,0,0,0,1,50,0,0,0,1,0,0,0.95,0.41,0.0146,0.0141
10244,1,0,10,3,0,3,0,0,0,0,1,0,0.8,0,1,0.27,0.028,0.0253
10245,0,12,24,15,1,2,3,350,57.018,0,1,1,320,1,1,0.39,0.0177,0.0533
10246,0,18,27,3,1,4,4,200,16.2,2,1,1,2.7,1,0.95,0.23,0.0269,0.0265
10247,0,6,17,1,0,1,2,100,0,0,1,1,0,0,0.99,0.34,0.0293,0.006
10248,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0.0886,0.0408
10249,0,11,25,5,2,12,5,340,96.167,0,1,1,242.6,0,0.98,0.38,0.0351,0.0662
10250,0,1,2,12,15,13,2,90,33.776,0,1,1,1.4,0,0.98,0.4,0.0315,-0.0036
10251,0,7,26,4,1,8,3,150,4.95,0,1,1,591,1,1,0.99,0.0788,0.0405
10252,0,3,5,2,1,2,1,50,14.86,0,1,1,1.8,0,0.99,0.12,0.0004,0.072
10253,1,6,23,0,0,2,3,110,0,0,0,1,0,0,0.99,0.46,0.0445,-0.0081
10254,0,22,17,30,0,3,4,600,12.007,0,1,1,3351.5,0,0.97,0.84,0.0552,-0.0028
10255,1,30,30,30,7,11,11,1100,133.002,29,1,1,3354.7,1,0.96,0.92,0.0915,0.0083
10256,1,2,2,0,0,0,1,50,0,0,0,1,0,0,0.95,0.12,0.0004,0.072
10257,1,10,18,0,0,6,2,110,0,0,0,1,0,0,0.98,0.42,0.0327,0.0091
10258,0,30,30,17,4,20,12,900,232.548,0,1,1,909.9,0,0.99,0.92,0.0643,0.0382
10259,1,30,14,2,1,9,3,90,0,0,1,1,12.4,0,0.98,0.79,0.0466,0.0136
10260,0,7,9,20,2,3,8,370,31.605,152,1,1,2124.6,1,1,0.96,0.0849,0.0671
10261,1,30,29,0,1,5,8,240,0,0,0,1,0,0,0.98,0.4,0.0231,0.0477
10262,1,18,23,0,7,13,4,320,0,0,0,1,0,0,0.96,0.9,0.0705,0.0186
10263,0,0,24,30,0,5,2,369,21.67,0,1,1,4622.2,1,0.95,0.79,0.0466,0.0136
10264,0,28,29,3,25,27,1,350,0,0,1,1,111.7,1,0.98,0.85,0.0756,0.0531
10265,1,24,25,8,0,5,3,350,14.592,150,1,1,4202.8,1,0.94,0.79,0.0466,0.0136
10266,1,29,25,10,6,2,7,360,0,0,1,1,232.1,0,0.96,0.57,0.0339,0.0124
10267,1,1,9,0,0,1,0,0,0,0,0,0,0,0,0.91,0.57,0.0339,0.0124
10268,1,26,16,29,6,9,2,800,5.046,0,1,1,5297.2,1,0.97,0.12,0.0004,0.072
10269,1,10,13,0,1,0,4,245,0,0,0,1,0,0,0.95,0.39,0.0177,0.0533
10270,1,0,17,7,0,7,0,0,0,0,1,0,66.6,0,0,0.88,0.119,0.0134
10271,1,0,0,2,0,0,0,0,0,0,1,0,0.5,0,0.67,0.46,0.0435,0.0131
10272,0,17,22,5,19,23,4,240,1.509,0,1,1,8,0,1,0.96,0.0849,0.0671
10273,1,30,29,30,27,22,0,0,785.958,0,1,0,8203.9,1,0.98,0.9,0.0901,0.1266
10274,0,10,21,1,0,1,2,60,0,0,1,1,0,0,0.97,0.93,0.0723,0.0294
10275,0,8,7,30,1,6,4,460,42.327,32,1,1,5743.7,1,0.98,0.98,0.0903,0.0204
10276,0,23,30,29,6,14,4,650,27.135,0,1,1,5527.8,1,0.94,0.99,0.0943,0.0147
10277,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.52,0.0315,0.0187
10278,1,30,24,21,2,1,3,140,12.758,0,1,1,744,0,0.98,0.47,0.0273,-0.0075
10279,1,6,23,1,0,1,1,50,0,0,1,1,0,0,0.98,0.54,0.0428,0.0098
10280,0,5,20,20,28,29,7,320,77.02,46.03,1,1,1671,1,0.96,0.4,0.0315,-0.0036
10281,1,1,1,13,0,1,1,50,0.824,42,1,1,953.2,1,1,0.12,0.0004,0.072
10282,0,7,24,10,20,24,1,350,0,0,1,1,196.7,0,0.97,0.93,0.0723,0.0294
10283,1,21,18,13,7,22,3,300,9,75,1,1,510.8,1,1,0.99,0.0788,0.0405
10284,1,24,26,0,2,8,2,150,0,0,0,1,0,0,0.98,0.46,0.0239,0.0091
10285,0,17,15,1,0,2,8,455,0,0,1,1,0,0,0.94,0.96,0.0849,0.0671
10286,1,0,0,6,0,0,2,80,18.971,60,1,1,168.6,1,1,0.46,0.0435,0.0131
10287,1,16,21,0,0,0,3,150,0,0,0,1,0,0,0.99,0.98,0.0903,0.0204
10288,1,19,25,7,8,11,3,235,13.188,12.1,1,1,119,0,0.97,0.94,0.0616,-0.0008
10289,0,1,3,30,0,1,4,400,13.93,300,1,1,2498.1,0,1,0.69,0.0597,-0.0104
10290,0,27,17,3,4,15,5,500,0,0,1,1,0,0,0.91,0.85,0.0756,0.0531
10291,0,29,24,23,1,7,4,130,8.132,23,1,1,406.7,0,1,0.73,0.0523,0.0245
10292,1,26,24,15,6,3,6,260,0,0,1,1,0.4,0,0.98,0.23,0.0269,0.0265
10293,1,13,9,30,2,7,1,350,14.858,0,1,1,3558.4,1,0.96,0.85,0.0756,0.0531
10294,0,23,23,21,6,20,4,380,0,0,1,1,3622.1,1,0.97,0.92,0.0997,0.0498
10295,1,23,23,0,1,13,3,400,0,0,0,1,0,0,0.92,0.78,0.0465,0.0156
10296,1,30,30,0,26,26,10,540,0,0,0,1,0,0,0.97,0.64,0.0445,0.0345
10297,0,29,28,21,1,17,10,895,170.768,10.01,1,1,320.7,1,0.95,0.83,0.0743,-0.0108
10298,1,29,27,5,7,4,2,100,0,0,1,1,14.1,1,0.99,0.56,0.0586,0.0476
10299,1,21,28,6,9,8,3,105,0,8.1,1,1,0.5,0,0.97,0.47,0.0273,-0.0075
10300,1,12,19,0,0,5,6,220,0,0,0,1,0,0,0.98,0.84,0.0552,-0.0028
10301,0,30,29,30,24,22,8,960,0,0,1,1,7105.2,1,0.98,0.69,0.0597,-0.0104
10302,0,2,7,6,1,2,1,100,0,31,1,1,1826.4,1,1,0.96,0.0849,0.0671
10303,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0.79,0.9,0.0705,0.0186
10304,1,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0.0137,0.0276
10305,0,6,4,1,0,0,3,150,0,0,1,1,0.2,0,0.96,0.92,0.0643,0.0382
10306,1,20,27,9,26,30,3,260,6.773,0,1,1,3.6,0,0.98,0.96,0.0849,0.0671
10307,0,29,24,28,18,24,8,838,176.745,170,1,1,1839.4,1,0.98,0.97,0.0886,0.0408
10308,1,1,7,0,0,2,0,0,0,0,0,0,0,0,0.6,0.98,0.0903,0.0204
10309,1,10,6,23,1,12,6,875,15.443,450,1,1,5711.6,1,0.89,0.42,0.0327,0.0091
10310,1,29,28,4,3,7,1,50,0.835,0,1,1,481.5,0,0.98,0.51,0.0463,0.0073
10311,1,16,25,22,5,8,7,615,1.71,320,1,1,6285.8,1,0.97,0.57,0.0339,0.0124
10312,0,7,4,1,17,9,3,150,0,0,1,1,0.1,0,1,0.5,0.0324,0.0015
10313,0,3,29,3,1,5,2,90,9.45,0,1,1,0,0,1,0.68,0.0645,0.0304
10314,0,28,16,26,0,2,2,110,0,0,1,1,576.6,1,0.99,0.97,0.0886,0.0408
10315,0,30,26,9,13,21,6,1020,0,0,1,1,310.2,0,0.97,0.9,0.0901,0.1266
10316,0,6,18,3,1,9,1,50,4.05,0,1,1,0,0,0.99,0.8,0.0831,0.0223
10317,1,12,15,21,0,5,2,100,0,0,1,1,252.1,0,0.99,0.95,0.0744,0.018
10318,1,29,27,30,27,29,2,730,0,0,1,1,1747.4,1,0.95,0.99,0.1007,0.0918
10319,1,30,27,16,1,22,11,350,4.884,38,1,1,3960.7,1,0.99,0.99,0.0943,0.0147
10320,0,13,30,6,0,3,3,125,36.473,0,1,1,4.5,0,0.98,0.71,0.0611,0.0075
10321,0,6,15,8,0,1,1,100,0,0,1,1,2.7,1,0.95,0,0.0137,0.0276
10322,0,9,21,3,1,3,4,270,1.35,0,1,1,0,0,0.92,0.57,0.0551,0.0189
10323,0,16,12,30,0,3,4,723,63.75,18,1,1,4865.2,1,1,0.99,0.0943,0.0147
10324,1,24,20,29,0,5,4,680,76.303,0,1,1,8912.6,1,0.98,0.12,0.0004,0.072
10325,1,12,24,0,0,2,4,235,0,0,0,1,0,0,1,0.39,0.0177,0.0533
10326,0,29,25,29,1,19,16,755,74.079,16,1,1,1536.3,1,0.99,0.83,0.0743,-0.0108
10327,1,0,15,21,17,26,3,230,56.607,132,1,1,1206.3,1,0,0.96,0.0849,0.0671
10328,1,6,18,1,0,17,1,100,0,0,1,1,0,0,0.95,0.68,0.0645,0.0304
10329,0,4,20,2,7,30,1,50,1.35,0,1,1,0.4,0,0.97,0.57,0.0339,0.0124
10330,0,22,25,9,2,12,2,380,4.512,0,1,1,310.1,0,0.85,0.9,0.0705,0.0186
10331,1,7,14,3,1,0,2,100,4.05,0,1,1,0.2,0,0.99,0.39,0.02,-0.0206
10332,0,17,18,26,3,13,6,620,9.519,11,1,1,3805.5,1,0.98,0.84,0.0552,-0.0028
10333,0,3,4,1,0,2,1,50,0,0,1,1,0,0,0.93,0.8,0.0831,0.0223
10334,0,30,29,1,0,2,3,130,0,0,1,1,0,0,0.98,0.23,0.0269,0.0265
10335,1,3,0,0,13,29,2,130,0,0,0,1,0,0,1,0.3,0.0333,0.0184
10336,1,30,29,3,0,4,1,100,0,0,1,1,197.9,0,0.95,0.78,0.0465,0.0156
10337,1,30,27,0,2,0,10,850,0,0,0,1,0,0,0.92,0.69,0.0597,-0.0104
10338,1,26,24,27,18,22,6,450,39,0,1,1,4266.2,1,1,0.96,0.0849,0.0671
10339,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0.97,0.1,0.0199,0.0156
10340,0,0,0,30,0,1,1,100,72.1,0,1,1,70.1,0,0,0.48,0.0586,-0.0088
10341,0,28,28,8,29,27,2,200,0,16,1,1,34.5,0,0.99,0,0.008,0.0109
10342,0,0,0,15,0,0,1,300,0,170,1,1,1672.5,1,0,0.3,0.0333,0.0184
10343,0,23,27,1,0,1,4,230,1.35,0,1,1,0,0,0.97,0.57,0.0551,0.0189
10344,1,17,21,0,1,0,1,132,0,0,0,1,0,0,0.98,0.67,0.0643,0.0194
10345,1,14,24,0,0,1,6,250,0,0,0,1,0,0,0.99,0.84,0.0552,-0.0028
10346,0,23,24,4,0,8,3,300,0,60,1,1,1821.3,1,0.97,0.42,0.0327,0.0091
10347,0,8,29,3,26,28,3,180,0,0,1,1,7.4,0,0.99,0.99,0.1007,0.0918
10348,1,3,21,13,0,2,1,50,32.919,0,1,1,11,0,0.94,0.99,0.0943,0.0147
10349,0,2,27,16,30,30,1,100,9.604,0,1,1,110.2,1,0.92,0.33,0.0333,0.0233
10350,0,1,12,12,0,2,1,100,41.352,18,1,1,187.9,0,0.96,0.97,0.0886,0.0408
10351,0,30,28,8,26,28,6,650,0,0,1,1,53.8,0,0.97,0.99,0.0788,0.0405
10352,1,4,30,0,0,3,1,40,0,0,0,1,0,0,0.97,0.78,0.0465,0.0156
10353,1,19,21,0,18,23,5,240,0,0,0,1,0,0,0.97,0.92,0.0643,0.0382
10354,1,30,29,0,2,1,6,275,0,0,0,1,0,0,1,0.39,0.0177,0.0533
10355,0,4,6,7,0,1,2,150,17.662,6,1,1,65.3,0,0.99,0.97,0.0886,0.0408
10356,0,20,17,1,1,4,3,300,0,0,1,1,0,0,0.99,0.64,0.0445,0.0345
10357,1,20,29,6,1,1,7,305,2.7,0,1,1,0,0,0.96,0.41,0.0407,0.0211
10358,1,4,20,5,0,1,2,100,31.639,1,1,1,181.5,1,1,0.54,0.0428,0.0098
10359,0,29,28,1,24,11,12,580,0,0,1,1,0,0,0.86,0.96,0.0849,0.0671
10360,1,30,27,1,0,2,3,145,0,0,1,1,0,0,0.96,0.39,0.0177,0.0533
10361,1,13,5,30,0,6,3,463,19.176,13,1,1,2027.5,1,0.96,0.78,0.0465,0.0156
10362,0,8,16,2,1,2,2,100,13.5,0,1,1,0,0,0.67,0.3,0.0331,0.0305
10363,1,27,22,30,25,25,3,530,69.955,160.01,1,1,13692.3,1,0.99,0.12,0.0004,0.072
10364,0,0,9,30,0,2,7,1329,0,0,1,1,9108.5,1,0,0.99,0.0788,0.0405
10365,0,26,27,8,8,9,5,610,12.172,69,1,1,870,1,0.89,0.79,0.0466,0.0136
10366,1,15,30,0,0,2,3,150,0,0,0,1,0,0,0.98,0.54,0.0483,0.0178
10367,1,27,29,0,2,3,8,475,0,0,0,1,0,0,0.99,0.79,0.0466,0.0136
10368,0,24,25,2,0,2,2,550,0,0,1,1,0.8,0,0.99,0.92,0.0915,0.0083
10369,0,10,13,13,3,2,1,250,21.793,0,1,1,1737.9,0,0.95,0.92,0.0997,0.0498
10370,0,22,26,1,6,14,5,500,1.35,0,1,1,0,0,0.93,0.99,0.0788,0.0405
10371,1,18,28,28,7,9,8,800,241.468,247,1,1,2336.8,0,0.99,0.9,0.0901,0.1266
10372,0,30,25,7,2,3,8,750,1.35,0,1,1,0.1,0,0.98,0.92,0.0915,0.0083
10373,0,18,17,18,0,12,2,1498,0,620,1,1,1973.9,1,0.96,0.42,0.0327,0.0091
10374,1,30,23,30,8,17,2,200,9.062,0.01,1,1,5666.6,1,0.98,0.99,0.0943,0.0147
10375,1,0,0,2,0,2,0,0,0,0,1,0,2.2,0,1,0.48,0.0586,-0.0088
10376,0,23,27,1,0,1,4,400,0,0,1,1,0,0,0.96,0.96,0.0849,0.0671
10377,0,17,22,2,1,10,1,100,11.25,0,1,1,0.6,0,0.98,0.9,0.0901,0.1266
10378,1,6,25,0,0,2,1,50,0,0,0,1,0,0,0.97,0.84,0.0552,-0.0028
10379,0,0,2,23,19,24,1,80,14.856,4.77,1,1,49,0,1,0.9,0.0901,0.1266
10380,0,26,29,30,11,15,1,350,31.324,0,1,1,826.8,1,1,0.55,0.0127,0.0254
10381,1,19,15,0,1,0,2,95,0,0,0,1,0,0,0.98,0.42,0.0327,0.0091
10382,1,30,30,1,1,6,7,650,0,0,1,1,25.5,0,0.96,0.71,0.0611,0.0075
10383,1,10,29,0,2,15,2,60,0,0,0,1,0,0,0.96,0.47,0.0321,0.014
10384,1,23,27,30,30,30,4,250,8.125,0,1,1,3183.9,1,0.98,0.85,0.0756,0.0531
10385,0,0,2,30,0,15,1,335,3.008,170,1,1,1081,1,0,0.69,0.0553,0.0016
10386,0,29,30,5,1,4,20,1040,14.85,0,1,1,0,0,0.98,0.46,0.0427,0.0026
10387,1,1,1,19,0,1,2,50,4.61,0,1,1,49,0,1,0.8,0.0556,0.0479
10388,1,30,25,0,0,0,6,375,0,0,0,1,0,0,0.98,0.46,0.0445,-0.0081
10389,0,14,28,1,11,20,5,440,0,0,1,1,0,0,0.97,0.96,0.0849,0.0671
10390,0,4,11,9,8,10,2,100,17.85,0,1,1,45.3,1,0.95,0.96,0.0849,0.0671
10391,1,17,15,0,0,0,3,200,0,0,0,1,0,0,0.89,0.73,0.0523,0.0245
10392,1,0,8,0,5,7,2,60,0,0,0,1,0,0,0.9,0.41,0.0344,0.0018
10393,1,24,29,2,5,1,8,395,10.962,0,1,1,1.2,0,0.99,0.96,0.0849,0.0671
10394,1,12,26,0,1,13,3,130,0,0,0,1,0,0,0.99,0.79,0.0466,0.0136
10395,1,11,18,0,3,0,3,135,0,0,0,1,0,0,1,0.52,0.0394,0.0532
10396,1,29,26,0,7,11,6,360,0,0,0,1,0,0,0.95,0.69,0.0597,-0.0104
10397,0,16,19,29,1,10,5,860,20.129,490,1,1,11770.7,1,0.97,0.95,0.0744,0.018
10398,0,23,16,1,18,8,3,300,1.35,0,1,1,0,0,0.95,0.9,0.0901,0.1266
10399,0,0,5,1,0,2,1,50,0,15,1,1,1505.1,0,1,0.12,0.0004,0.072
10400,0,30,29,19,14,17,15,740,41.923,3,1,1,415.6,1,0.98,0.38,0.0385,0.0165
10401,1,24,26,26,4,9,8,260,52.329,0,1,1,1904.8,1,0.96,0.54,0.0428,0.0098
10402,0,18,29,18,0,8,6,740,222.842,32.01,1,1,2696.9,1,0.97,0.46,0.0427,0.0026
10403,1,12,14,0,7,8,3,230,0,0,0,1,0,0,0.93,0.46,0.0239,0.0091
10404,0,15,16,25,5,6,8,890,49.509,491,1,1,35327,1,0.98,0.98,0.0903,0.0204
10405,0,4,10,26,30,27,4,180,37.682,0.04,1,1,158.3,0,0.95,0.42,0.0327,0.0091
10406,0,28,24,30,0,15,1,350,0,0,1,1,335,1,1,0.23,0.0269,0.0265
10407,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0.54,0.0483,0.0178
10408,0,1,2,30,5,7,1,100,1.751,4.01,1,1,517.9,0,0.98,0.85,0.0756,0.0531
10409,1,12,19,4,1,2,3,230,4.05,0,1,1,0.6,0,0.89,0.99,0.1007,0.0918
10410,1,12,30,0,0,0,2,150,0,0,0,1,0,0,0.99,0.34,0.0293,0.006
10411,0,30,30,5,2,13,6,845,12.15,0,1,1,0,0,0.92,0.94,0.0616,-0.0008
10412,1,25,24,0,3,11,3,140,0,0,0,1,0,0,0.96,0.41,0.0407,0.0211
10413,0,17,18,17,1,18,1,450,77.271,0,1,1,1042.5,1,1,0.88,0.119,0.0134
10414,1,16,24,13,2,15,7,550,52.954,60,1,1,672.7,1,0.94,0.71,0.0611,0.0075
10415,1,30,27,25,1,14,1,350,0.097,0,1,1,1232.2,1,0.98,0.92,0.0915,0.0083
10416,0,27,29,30,30,30,8,1250,93.489,0,1,1,4373.3,1,0.97,0.96,0.0809,0.0286
10417,1,2,2,26,1,0,0,0,15.975,3.01,1,0,1321,0,1,0.46,0.0239,0.0091
10418,1,30,29,0,3,0,3,130,0,0,0,1,0,0,0.99,0.99,0.0943,0.0147
10419,0,3,4,11,2,1,3,560,24.858,0,1,1,10643.8,1,1,0.68,0.0645,0.0304
10420,1,7,12,0,0,2,1,100,0,0,0,1,0,0,0.96,0.42,0.0327,0.0091
10421,0,0,20,24,10,12,1,100,47.248,24.03,1,1,364.6,1,0.91,0.12,0.0004,0.072
10422,0,5,16,17,6,12,2,200,39.462,75.02,1,1,989.3,1,0.99,0.92,0.0915,0.0083
10423,0,4,25,1,0,9,1,40,0,0,1,1,0.4,0,0.99,0.64,0.0445,0.0345
10424,1,27,24,14,25,27,5,900,43.201,12,1,1,444.3,1,0.83,0.39,0.0177,0.0533
10425,1,3,17,8,3,4,3,300,7.699,135,1,1,935,0,0.98,0.92,0.0643,0.0382
10426,1,17,13,29,0,8,1,100,35.25,0,1,1,1605.1,1,0.94,0.97,0.0886,0.0408
10427,1,24,25,0,5,12,12,650,0,0,0,1,0,0,0.98,0.97,0.0886,0.0408
10428,1,26,28,0,2,6,2,90,0,0,0,1,0,0,0.98,0.54,0.0483,0.0178
10429,1,24,20,19,0,3,11,961,218.707,332,1,1,6435.4,1,0.96,0.98,0.0903,0.0204
10430,0,6,14,30,0,14,6,800,25.62,212,1,1,8332,1,0.99,0.96,0.0849,0.0671
10431,1,4,21,0,0,1,2,60,0,0,0,1,0,0,0.88,0.42,0.0327,0.0091
10432,1,21,6,0,5,7,1,30,0,0,0,1,0,0,0.99,0.85,0.0756,0.0531
10433,0,28,21,4,0,1,9,520,1.35,0,1,1,0.1,0,0.99,0.79,0.0466,0.0136
10434,1,22,18,0,2,1,6,300,0,0,0,1,0,0,0.97,0.35,0.0536,0.0118
10435,0,27,29,1,4,16,1,350,0,0,1,1,0.1,0,0.99,0.53,0.0283,0.0268
10436,0,14,28,1,1,4,2,150,3.75,0,1,1,0.2,0,0.98,0.98,0.0903,0.0204
10437,0,5,10,26,14,16,2,80,8.958,34,1,1,311.1,1,0.9,0.93,0.0723,0.0294
10438,0,13,7,3,2,5,1,50,6.327,0.01,1,1,468.4,1,0.97,0.78,0.0465,0.0156
10439,0,21,30,6,2,10,1,450,0,0,1,1,44,0,0.97,0.99,0.1007,0.0918
10440,0,27,28,4,11,19,10,800,48.381,1.01,1,1,119.6,0,0.96,0.8,0.0831,0.0223
10441,0,3,7,12,3,1,2,450,0.024,0,1,1,1562.8,1,1,0.12,0.0004,0.072
10442,0,30,28,6,7,15,10,1145,0,0,1,1,39.6,0,0.99,0.97,0.0886,0.0408
10443,0,7,16,3,1,0,3,190,5.4,0,1,1,0,0,0.98,0.79,0.0466,0.0136
10444,1,1,19,11,0,9,0,0,0.016,65.02,1,0,2532.6,1,1,0.8,0.0831,0.0223
10445,0,16,17,19,8,13,9,930,110.315,254,1,1,9090.8,1,0.91,0.97,0.0886,0.0408
10446,0,26,30,18,0,4,2,450,75.912,0,1,1,1186,1,0.99,0.57,0.0339,0.0124
10447,0,18,25,2,3,15,9,390,5.4,0,1,1,0.1,0,0.98,0.34,0.0293,0.006
10448,1,0,0,10,1,1,0,0,0.78,0,1,0,324.4,0,1,0.12,0.0004,0.072
10449,1,29,29,30,4,4,6,1350,16.026,0,1,1,17065.1,1,0.98,0.12,0.0004,0.072
10450,1,4,24,4,0,2,1,50,1.35,0,1,1,0.2,0,0.99,0.69,0.0597,-0.0104
10451,1,0,0,8,0,0,1,100,13.392,100,1,1,715,1,0,0.12,0.0004,0.072
10452,0,17,21,13,24,26,4,400,28.306,145.01,1,1,3239.9,1,0.98,0.67,0.0643,0.0194
10453,0,23,23,4,30,30,6,550,1.35,51,1,1,421.1,1,0.94,0.46,0.0445,-0.0081
10454,0,19,24,1,0,2,3,210,0,0.1,1,1,40.7,0,0.93,0.85,0.0756,0.0531
10455,1,27,28,0,15,30,9,725,0,0,0,1,0,0,0.97,0.79,0.0466,0.0136
10456,1,29,28,0,1,4,12,650,0,0,0,1,0,0,0.97,0.79,0.0466,0.0136
10457,1,30,30,30,30,28,12,1080,126.358,0,1,1,1423.1,1,0.98,0.41,0.0154,0.0492
10458,0,3,16,24,0,13,2,365,0,160,1,1,5667.4,1,1,0.46,0.0445,-0.0081
10459,1,13,27,29,30,29,15,860,249.451,305,1,1,4302.9,1,1,0.96,0.0849,0.0671
10460,0,2,27,26,2,1,4,339,28.262,150.01,1,1,1725.4,1,1,0.8,0.0831,0.0223
10461,1,0,14,21,21,23,2,100,9.07,62,1,1,5508.3,1,1,0.97,0.0886,0.0408
10462,0,30,27,19,28,29,8,800,0.015,36,1,1,377.7,0,1,0.96,0.0849,0.0671
10463,1,0,4,0,0,5,0,0,0,0,0,0,0,0,1,0.92,0.0997,0.0498
10464,0,18,21,5,2,13,2,150,75.846,0,1,1,85.6,0,0.95,0.41,0.0344,0.0018
10465,1,12,18,0,2,0,2,150,0,0,0,1,0,0,0.68,0.42,0.0327,0.0091
10466,1,20,30,0,2,4,5,300,0,0,0,1,0,0,0.96,0.8,0.0831,0.0223
10467,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0.89,0.48,0.0586,-0.0088
10468,1,0,4,4,5,5,0,0,3.781,0,1,0,1.5,0,1,0.96,0.0849,0.0671
10469,1,28,28,0,7,5,5,450,0,0,0,1,0,0,0.96,0.92,0.0643,0.0382
10470,0,15,24,1,0,2,3,130,1.35,0,1,1,0,0,0.85,0.98,0.0903,0.0204
10471,0,28,29,29,13,26,11,1740,22.585,0,1,1,18095.5,1,0.98,0.68,0.0645,0.0304
10472,1,27,19,0,1,0,1,50,0,0,0,1,0,0,0.85,0.23,0.0269,0.0265
10473,0,11,20,3,0,2,3,180,3,42,1,1,29.5,0,0.81,0.92,0.0643,0.0382
10474,1,11,26,1,0,3,5,210,1.35,0,1,1,0,0,0.85,0.66,0.0467,0.021
10475,1,16,18,30,7,22,3,100,0,0,1,1,0.1,0,1,0.96,0.0849,0.0671
10476,0,27,19,6,6,11,5,500,4.05,27,1,1,237.3,1,1,0.99,0.0788,0.0405
10477,0,17,27,2,25,27,5,250,2.251,0,1,1,49.9,0,0.99,0.96,0.0849,0.0671
10478,0,19,22,20,0,6,5,450,6.786,162,1,1,512.4,1,0.93,0.69,0.0597,-0.0104
10479,1,21,30,11,4,6,7,520,83.316,0,1,1,232.8,1,0.95,0.42,0.0327,0.0091
10480,0,14,28,1,0,5,4,528,1.35,0,1,1,0,0,0.98,0.42,0.0327,0.0091
10481,0,11,24,1,0,16,3,145,0,0,1,1,0,0,0.98,0.47,0.0321,0.014
